link,headline,category,short_description,authors,date,Close_^GSPC,High_^GSPC,Low_^GSPC,Open_^GSPC,Volume_^GSPC
https://www.huffpost.com/entry/ap-as-vietnam-karaoke-fire_n_6319c41be4b0ed021def2c70,At Least 32 Dead In Fire At Karaoke Parlor In South Vietnam,WORLD NEWS,The fire in Thuan An city began late Tuesday and trapped both workers and customers inside the multi-story venue.,,9/8/2022,4006.179932,4010.5,3944.810059,3959.939941,3966850000
https://www.huffpost.com/entry/baseball-players-union-joins-afl-cio_n_6318a30ee4b000d9884c1aca,Baseball Players Union Joins AFL-CIO In Show Of Solidarity With Other Workers,SPORTS,"The MLB Players Association will finally be a member of the AFL-CIO, affiliating with 57 other unions across industries.",Dave Jamieson,9/7/2022,3979.870117,3987.889893,3906.030029,3909.429932,3890320000
https://www.huffpost.com/entry/unemployment-benefits-recession_n_6317aa40e4b0faa556c1c634,The Unemployment Insurance System Is Not Ready For The Next Recession,POLITICS,"States are cutting back, and Congress is unlikely to step in even after the pandemic exposed the unemployment system's shortcomings.",Arthur Delaney,9/7/2022,3979.870117,3987.889893,3906.030029,3909.429932,3890320000
https://www.huffpost.com/entry/ap-us-austin-airport-power-outage_n_6318c91fe4b046aa02302b96,"Power Outage At Austin Airport Leads To Flight Delays, Traffic Jams",U.S. NEWS,"Airport officials in Austin, Texas, say an early morning power outage is causing flight delays even as electricity has been restored.",,9/7/2022,3979.870117,3987.889893,3906.030029,3909.429932,3890320000
https://www.huffpost.com/entry/shelling-goes-on-near-ukraine-nuclear-plant-despite-risks_n_6318769ce4b027aa405646dd,"Shelling Goes On Near Ukraine Nuclear Plant, Despite Risks",WORLD NEWS,"The head of the International Atomic Energy Agency warned the U.N. Security Council  that “something very, very catastrophic could take place” at Zaporizhzhia.","Yuras Karmanau, AP",9/7/2022,3979.870117,3987.889893,3906.030029,3909.429932,3890320000
https://www.huffpost.com/entry/ap-us-los-angeles-schools-cyberattack_n_63184088e4b046aa022f1bd4,Cyberattack Prompts Los Angeles School District To Shut Down Its Computer Systems,EDUCATION,"Such attacks have become a growing threat to U.S. schools, with several high-profile incidents reported since last year.","Stefanie Dazio, Frank Bajak and Zeke Miller, AP",9/7/2022,3979.870117,3987.889893,3906.030029,3909.429932,3890320000
https://www.huffpost.com/entry/fairview-fire-california_n_6316e991e4b0536be048168d,Fast-Moving Fairview Fire Kills At Least 2 In California,U.S. NEWS,A second fire killed two people in Northern California this weekend.,Nick Visser,9/6/2022,3908.189941,3942.550049,3886.75,3930.889893,4127340000
https://www.huffpost.com/entry/kody-clemens-strikes-out-shohei-otani_n_63177ba5e4b0faa556c18078,"Kody Clemens Strikes Out MVP Shohei Ohtani, Trails Dad Roger By 4,671 Ks",SPORTS,The Detroit Tigers' rookie utility player got pressed into relief-pitching duty in a 10-0 loss to the Angels.,,9/6/2022,3908.189941,3942.550049,3886.75,3930.889893,4127340000
https://www.huffpost.com/entry/jackson-water-pressure-back-to-normal_n_631708e6e4b0ed021deaf884,Mississippi Governor Says Water Pressure Is Now 'Solid' In Jackson,U.S. NEWS,"The city remains under a boil water notice, which first went into effect on July 30.",Marita Vlachou,9/6/2022,3908.189941,3942.550049,3886.75,3930.889893,4127340000
https://www.huffpost.com/entry/meta-400-million-irish-fine_n_6316c7d0e4b046aa022d0682,"Meta, Parent Company Of Instagram, Fined $400 Million By Irish Regulators",U.S. NEWS,The social media giant was fined for violations of data privacy laws related to information about children on Instagram.,Nick Visser,9/6/2022,3908.189941,3942.550049,3886.75,3930.889893,4127340000
https://www.huffpost.com/entry/uvalde-texas-shooting-back-to-school_n_6316f276e4b0faa556c0635d,School Starts Today For Survivors Of Deadly Mass Shooting In Uvalde,U.S. NEWS,There is new high fencing around the Texas community's public schools that still isn't finished and a heavy police patrol that many families don't trust.,"Paul J. Weber, AP",9/6/2022,3908.189941,3942.550049,3886.75,3930.889893,4127340000
https://www.huffpost.com/entry/us-russia-to-buy-rockets-artillery-shells-from-north-korea_n_6316ba7fe4b0ed021deaa7c1,"U.S.: Russia To Buy Rockets, Artillery Shells From North Korea",WORLD NEWS,The finding comes after the Biden administration confirmed that the Russian military in August took delivery of Iranian-manufactured drones for use in Ukraine.,"Aamer Madhani, AP",9/6/2022,3908.189941,3942.550049,3886.75,3930.889893,4127340000
https://www.huffpost.com/entry/new-england-frozen-yogurt-owner-charged_n_6311972ae4b020c4ffab96b2,Owner Of New England Frozen Yogurt Shops Accused Of Hiding Camera In Store Bathroom,U.S. NEWS,Nashua police charged Chanphanou (Sab) Pou with three misdemeanor counts of violation of privacy. He could face up to one year in jail for each charge.,Ben Blanchet,9/2/2022,3924.26001,4018.429932,3906.209961,3994.659912,3665850000
https://www.huffpost.com/entry/pat-cipollone-jan-6-grand-jury_n_6311c619e4b07d96a24d2ae8,Former White House Counsel Pat Cipollone To Testify Before Grand Jury: Reports,POLITICS,Cipollone's former deputy Patrick Philbin is also reportedly scheduled to provide testimony to the grand jury on Friday.,Marita Vlachou,9/2/2022,3924.26001,4018.429932,3906.209961,3994.659912,3665850000
https://www.huffpost.com/entry/hurricane-danielle-tropical-storm_n_631236a4e4b020c4ffacca40,"Tropical Storm Danielle Strengthens Into Hurricane, No Current Threat To Land",U.S. NEWS,The storm — the first hurricane of an unusually quiet storm season — is centered about 885 miles west of the Azores.,,9/2/2022,3924.26001,4018.429932,3906.209961,3994.659912,3665850000
https://www.huffpost.com/entry/putin-snubs-gorbachev-funeral_n_6312499ce4b09e34c39504ef,Putin Plans To Snub Gorbachev's Funeral,WORLD NEWS,"The low-key funeral reflects the Kremlin’s uneasiness about the legacy of Gorbachev, who is despised by many at home for the collapse of the Soviet Union.","Jim Heintz and Vladimir Isachenkov, AP",9/2/2022,3924.26001,4018.429932,3906.209961,3994.659912,3665850000
https://www.huffpost.com/entry/nasa-artemis-rocket-launch_n_631265e3e4b0fc6bd23b7e7e,NASA Aims For Saturday Launch Of New Moon Rocket After Fixing Fuel Leaks,U.S. NEWS,The inaugural flight of the 322-foot Artemis I rocket — the most powerful ever built by NASA — was delayed late in the countdown Monday.,"Marcia Dunn, AP",9/2/2022,3924.26001,4018.429932,3906.209961,3994.659912,3665850000
https://www.huffpost.com/entry/us-economy-jobs-report-august_n_6311fc30e4b0aefceecb070e,"U.S. Hiring Slowed In August As Employers Add 315,000 Jobs",U.S. NEWS,"The unemployment rate rose to 3.7%, from a half-century low of 3.5% in July, as more Americans came off the sidelines to look for jobs.","Christopher Rugaber, AP",9/2/2022,3924.26001,4018.429932,3906.209961,3994.659912,3665850000
https://www.huffpost.com/entry/pregnant-brandy-bottone-texas-hov-lane-citation_n_6310b3f7e4b088f7423b32d0,Pregnant Woman Who Claimed Unborn Baby Was HOV Lane Passenger Receives Another Ticket,U.S. NEWS,"Brandy Bottone had referred to Roe v. Wade and Texas' penal code, which identifies an unborn child as an individual, when she was first stopped for using the lane.",Nina Golgowski,9/1/2022,3966.850098,3970.22998,3903.649902,3936.72998,4152250000
https://www.huffpost.com/entry/missing-louisiana-nun-found-alive_n_63104d89e4b0dc23bbeeda1f,Missing Louisiana Nun Found 'Alive And Safe' Months After Armed Home Raid,U.S. NEWS,The nun was held by kidnappers for nearly five months following an armed raid of her Burkina Faso home.,Ben Blanchet,9/1/2022,3966.850098,3970.22998,3903.649902,3936.72998,4152250000
https://www.huffpost.com/entry/kkk-plaque-west-point_n_63101115e4b07744a2fd04c9,"A Ku Klux Klan Plaque Is Mounted At West Point's Science Center, Commission Finds",U.S. NEWS,The plaque shows a hooded man holding a weapon.,Josephine Harvey,9/1/2022,3966.850098,3970.22998,3903.649902,3936.72998,4152250000
https://www.huffpost.com/entry/ap-us-bay-area-dead-fish_n_63113130e4b020c4ffab4841,Toxic Algae Causes Thousands Of Dead Fish To Wash Ashore In California,ENVIRONMENT,The unprecedented red tide is creating a foul odor that may get worse during the oncoming heat wave.,"TERRY CHEA and OLGA R. RODRIGUEZ, AP",9/1/2022,3966.850098,3970.22998,3903.649902,3936.72998,4152250000
https://www.huffpost.com/entry/jim-jordan-judiciary-trump-docs-tweet_n_630f124ee4b0dc23bbed2a07,Rep. Jim Jordan's Judiciary Twitter Account Finds 'Threat' In Pic Of Docs At Trump Home,POLITICS,The 36-page filing described how Trump and his representatives did not hand over classified materials at the property.,Ben Blanchet,8/31/2022,3955,4015.370117,3954.530029,4000.669922,4542490000
https://www.huffpost.com/entry/mikhail-gorbachev-pizza-hut-ad_n_630e8d48e4b07744a2fb19f3,Mikhail Gorbachev's 1998 Pizza Hut Ad Resurfaces After His Death,POLITICS,The Soviet Union's last leader reportedly earned nearly $1 million even though he refused to eat the pizza on camera.,David Moye,8/31/2022,3955,4015.370117,3954.530029,4000.669922,4542490000
https://www.huffpost.com/entry/donald-trump-fbi-classified-republicans_n_630f5edfe4b065bfc4b3d2ac,Republicans Ignore Trump's Hoarding Of Classified Documents,POLITICS,"The GOP is continuing to contort itself in defense of Donald Trump, despite new information relating to classified documents held at his Florida estate.",Igor Bobic,8/31/2022,3955,4015.370117,3954.530029,4000.669922,4542490000
https://www.huffpost.com/entry/fox-news-steve-doocy-trump-classified-documents_n_630f8a35e4b07744a2fc6e7d,‘Fox & Friends’ Host Questions Why Trump Kept Classified Documents At Mar-A-Lago,POLITICS,"""These are the biggest secrets in the world,"" Steve Doocy said in response to the ex-president keeping top secret documents at his private residence.",Sanjana Karanth,8/31/2022,3955,4015.370117,3954.530029,4000.669922,4542490000
https://www.huffpost.com/entry/r-kelly-accusers-testify-trial_n_630f4a3ae4b07744a2fbe613,3 More R. Kelly Accusers Testify About His Abuse In Chicago Trial,U.S. NEWS,"Prosecutors rested their case against the singer, who stands accused of producing child sexual abuse videos in his latest trial.",Marco Margaritoff,8/31/2022,3955,4015.370117,3954.530029,4000.669922,4542490000
https://www.huffpost.com/entry/stocks-dive-truth-social-spac-merger-digital-world_n_630d93f0e4b0dc23bbeb4140,Stocks Dive For Truth Social SPAC Amid Merger Delay,POLITICS,It's one thing after another for Donald Trump's problem-plagued Truth Social.,Mary Papenfuss,8/30/2022,3986.159912,4044.97998,3965.209961,4041.25,3835860000
https://www.huffpost.com/entry/signs-of-teeth-grinding_l_6307b72ee4b0f7df9bb7e34f,6 Signs You’re Grinding Your Teeth At Night (And What To Do About It),WELLNESS,"Beyond toothaches, there are other common red flags that you're dealing with nighttime teeth grinding.",Jillian Wilson,8/30/2022,3986.159912,4044.97998,3965.209961,4041.25,3835860000
https://www.huffpost.com/entry/nasa-artemis-moon-mission_n_630d7530e4b063d5e61e0179,'Safety Is Always First': NASA Reschedules Artemis Moon Mission To Saturday,SCIENCE,"“We’re going to play all nine innings here,” the Artemis mission manager said after the first launch was scrubbed.",Nick Visser,8/30/2022,3986.159912,4044.97998,3965.209961,4041.25,3835860000
https://www.huffpost.com/entry/anthony-ornato-retires-secret-service-trump-adviser_n_630dff01e4b065bfc4b20e38,Secret Service Official And Ex-Trump Aide Tony Ornato Retires Amid Jan. 6 Probe,POLITICS,"Ornato, who at one point served as a White House political adviser, is said to have witnessed Trump lunge at a Secret Service agent during the Capitol attack.",Nina Golgowski,8/30/2022,3986.159912,4044.97998,3965.209961,4041.25,3835860000
https://www.huffpost.com/entry/us-house-proxy-voting_n_630d0049e4b07744a2f92303,House Members Are Using A Controversial Tool To Keep Campaigning. Has It Gone Too Far?,POLITICS,House members are only supposed to use proxy voting when they cannot be present due to COVID-19. But that's not stopping representatives from voting remotely on the campaign trail.,Jonathan Nicholson,8/29/2022,4030.610107,4062.98999,4017.419922,4034.580078,3396510000
